"state_name","district_name","crop","production","area_rounded"
"Tamil Nadu","THANJAVUR","Small millets","1","1"
"Tamil Nadu","THANJAVUR","Sugarcane","1126098","11296"
"Tamil Nadu","THANJAVUR","Sunflower","84","63"
"Tamil Nadu","THANJAVUR","Sweet potato","13","1"
"Tamil Nadu","THANJAVUR","Tapioca","11488","315"
"Tamil Nadu","THANJAVUR","Turmeric","29","5"
"Tamil Nadu","THANJAVUR","Urad","11361","15680"
"Tamil Nadu","THANJAVUR","Rice","427142","162938"
"Tamil Nadu","THANJAVUR","Arecanut","19","9"
"Tamil Nadu","THANJAVUR","Arhar/Tur","117","153"
"Tamil Nadu","THANJAVUR","Bajra","14","6"
"Tamil Nadu","THANJAVUR","Banana","132352","3603"
"Tamil Nadu","THANJAVUR","Black pepper","2","8"
"Tamil Nadu","THANJAVUR","Cashewnut","619","1542"
"Tamil Nadu","THANJAVUR","Castor seed",,"1"
"Tamil Nadu","THANJAVUR","Coconut ","495100","32077"
"Tamil Nadu","THANJAVUR","Cotton(lint)","1224","426"
"Tamil Nadu","THANJAVUR","Dry chillies","12","22"
"Tamil Nadu","THANJAVUR","Groundnut","29579","8156"
"Tamil Nadu","THANJAVUR","Jowar","5","3"
"Tamil Nadu","THANJAVUR","Maize","8608","1496"
"Tamil Nadu","THANJAVUR","Moong(Green Gram)","1522","4680"
"Tamil Nadu","THANJAVUR","Onion","224","23"
"Tamil Nadu","THANJAVUR","Ragi","10","3"
"Tamil Nadu","THANJAVUR","Sesamum","3080","8046"
"Tamil Nadu","THANJAVUR","Sugarcane","915222","8564"
"Tamil Nadu","THANJAVUR","Sunflower","39","29"
"Tamil Nadu","THANJAVUR","Tapioca","9169","266"
"Tamil Nadu","THANJAVUR","Turmeric","15","3"
"Tamil Nadu","THANJAVUR","Urad","9681","17331"
"Tamil Nadu","THANJAVUR","Arhar/Tur","15","23"
"Tamil Nadu","THANJAVUR","Castor seed","1","2"
"Tamil Nadu","THANJAVUR","Cotton(lint)","1407","518"
"Tamil Nadu","THANJAVUR","Groundnut","28286","7522"
"Tamil Nadu","THANJAVUR","Horse-gram","5","13"
"Tamil Nadu","THANJAVUR","Maize","6241","1090"
"Tamil Nadu","THANJAVUR","Moong(Green Gram)","1331","5157"
"Tamil Nadu","THANJAVUR","Ragi","8","4"
"Tamil Nadu","THANJAVUR","Rice","476793","166209"
"Tamil Nadu","THANJAVUR","Sunflower","11","9"
"Tamil Nadu","THANJAVUR","Urad","12181","28843"
"Tamil Nadu","THANJAVUR","Gram","2","6"
"Tamil Nadu","THANJAVUR","Sugarcane","1184908","8817"
"Tamil Nadu","THANJAVUR","Bajra","4","2"
"Tamil Nadu","THANJAVUR","Groundnut","7884","2148"
"Tamil Nadu","THANJAVUR","Jowar","7","6"
"Tamil Nadu","THANJAVUR","Maize","5034","886"
"Tamil Nadu","THANJAVUR","Ragi","3","1"
"Tamil Nadu","THANJAVUR","Rice","722576","180859"
"Tamil Nadu","THANJAVUR","Cotton(lint)","2945","969"
"Tamil Nadu","THANJAVUR","Groundnut","18164","6114"
"Tamil Nadu","THANJAVUR","Maize","2693","405"
"Tamil Nadu","THANJAVUR","Arecanut","20","24"
"Tamil Nadu","THANJAVUR","Arhar/Tur","26","30"
"Tamil Nadu","THANJAVUR","Banana","121277","3212"
"Tamil Nadu","THANJAVUR","Black pepper","2","11"
"Tamil Nadu","THANJAVUR","Cashewnut","490","1864"
"Tamil Nadu","THANJAVUR","Castor seed","1","3"
"Tamil Nadu","THANJAVUR","Coconut ","823800000","33742"
"Tamil Nadu","THANJAVUR","Dry chillies","93","212"
"Tamil Nadu","THANJAVUR","Dry ginger","66","6"
"Tamil Nadu","THANJAVUR","Moong(Green Gram)","1741","5775"
"Tamil Nadu","THANJAVUR","Onion","641","60"
"Tamil Nadu","THANJAVUR","Small millets","2","1"
"Tamil Nadu","THANJAVUR","Sugarcane","1187515","10665"
"Tamil Nadu","THANJAVUR","Sunflower","24","13"
"Tamil Nadu","THANJAVUR","Sweet potato","20","1"
"Tamil Nadu","THANJAVUR","Tapioca","6553","174"
"Tamil Nadu","THANJAVUR","Turmeric","192","35"
"Tamil Nadu","THANJAVUR","Urad","20984","26846"
"Tamil Nadu","THANJAVUR","Arhar/Tur","11","14"
"Tamil Nadu","THANJAVUR","Castor seed",,"5"
"Tamil Nadu","THANJAVUR","Cotton(lint)","3275","1015"
"Tamil Nadu","THANJAVUR","Groundnut","21672","6984"
"Tamil Nadu","THANJAVUR","Maize","3249","959"
"Tamil Nadu","THANJAVUR","Moong(Green Gram)","382","889"
"Tamil Nadu","THANJAVUR","Ragi","35","17"
"Tamil Nadu","THANJAVUR","Rice","431121","146959"
"Tamil Nadu","THANJAVUR","Sunflower","31","29"
"Tamil Nadu","THANJAVUR","Urad","8939","16253"
"Tamil Nadu","THANJAVUR","Sugarcane","1288791","11671"
"Tamil Nadu","THANJAVUR","Bajra","21","9"
"Tamil Nadu","THANJAVUR","Groundnut","3811","1112"
"Tamil Nadu","THANJAVUR","Maize","4249","650"
"Tamil Nadu","THANJAVUR","Onion","267","23"
"Tamil Nadu","THANJAVUR","Ragi","22","8"
"Tamil Nadu","THANJAVUR","Rice","831483","167289"
"Tamil Nadu","THANJAVUR","Sunflower","43","24"
"Tamil Nadu","THANJAVUR","Urad","2327","2106"
"Tamil Nadu","THANJAVUR","Bajra","2","1"
"Tamil Nadu","THANJAVUR","Cotton(lint)","5912","1788"
"Tamil Nadu","THANJAVUR","Groundnut","14901","3927"
"Tamil Nadu","THANJAVUR","Maize","4127","825"
"Tamil Nadu","THANJAVUR","Moong(Green Gram)","5110","6699"
"Tamil Nadu","THANJAVUR","Onion","59","7"
"Tamil Nadu","THANJAVUR","Sunflower","7","7"
"Tamil Nadu","THANJAVUR","Urad","18583","21366"
"Tamil Nadu","THANJAVUR","Arecanut","18","40"
"Tamil Nadu","THANJAVUR","Arhar/Tur","19","20"
"Tamil Nadu","THANJAVUR","Banana","161663","3176"
"Tamil Nadu","THANJAVUR","Black pepper","1","8"
"Tamil Nadu","THANJAVUR","Cashewnut","422","1819"
"Tamil Nadu","THANJAVUR","Coconut ","555700000","35237"
"Tamil Nadu","THANJAVUR","Coriander",,"1"
"Tamil Nadu","THANJAVUR","Dry chillies","22","79"
"Tamil Nadu","THANJAVUR","Dry ginger","14","2"
"Tamil Nadu","THANJAVUR","Sugarcane","1012422","8580"
"Tamil Nadu","THANJAVUR","Tapioca","3710","124"
"Tamil Nadu","THANJAVUR","Turmeric","48","13"
"Tamil Nadu","THE NILGIRIS","Banana","3268","106"
"Tamil Nadu","THE NILGIRIS","Banana","10610","220"
"Tamil Nadu","THE NILGIRIS","Black pepper","390","2033"
"Tamil Nadu","THE NILGIRIS","Cardamom","110","1245"
"Tamil Nadu","THE NILGIRIS","Dry chillies","10","21"
"Tamil Nadu","THE NILGIRIS","Dry ginger","16540","522"
"Tamil Nadu","THE NILGIRIS","Garlic","670","122"
"Tamil Nadu","THE NILGIRIS","Potato","55410","3357"
"Tamil Nadu","THE NILGIRIS","Pulses total","50","210"
"Tamil Nadu","THE NILGIRIS","Ragi","40","22"
"Tamil Nadu","THE NILGIRIS","Rice","5980","1716"
"Tamil Nadu","THE NILGIRIS","Sugarcane","24000","22"
"Tamil Nadu","THE NILGIRIS","Sweet potato","70","5"
"Tamil Nadu","THE NILGIRIS","Tapioca","3340","89"
"Tamil Nadu","THE NILGIRIS","Total foodgrain","6030","1956"
"Tamil Nadu","THE NILGIRIS","Turmeric","40","7"
"Tamil Nadu","THE NILGIRIS","Bajra","3","2"
"Tamil Nadu","THE NILGIRIS","Dry ginger","17581","555"
"Tamil Nadu","THE NILGIRIS","Jowar","2","3"
"Tamil Nadu","THE NILGIRIS","Ragi","33","20"
"Tamil Nadu","THE NILGIRIS","Rice","9192","2611"
"Tamil Nadu","THE NILGIRIS","Small millets","300","600"
"Tamil Nadu","THE NILGIRIS","Total foodgrain","926","2696"
"Tamil Nadu","THE NILGIRIS","Wheat","20","430"
"Tamil Nadu","THE NILGIRIS","Banana","10604","217"
"Tamil Nadu","THE NILGIRIS","Black pepper","403","2100"
"Tamil Nadu","THE NILGIRIS","Cardamom","110","1200"
"Tamil Nadu","THE NILGIRIS","Dry chillies","6","9"
"Tamil Nadu","THE NILGIRIS","Garlic","3130","570"
"Tamil Nadu","THE NILGIRIS","Potato","28986","1756"
"Tamil Nadu","THE NILGIRIS","Sugarcane","12760","104"
"Tamil Nadu","THE NILGIRIS","Sweet potato","298","17"
"Tamil Nadu","THE NILGIRIS","Tapioca","2265","61"
"Tamil Nadu","THE NILGIRIS","Turmeric","170","28"
"Tamil Nadu","THE NILGIRIS","Bajra","6","4"
"Tamil Nadu","THE NILGIRIS","Cotton(lint)","41","42"
"Tamil Nadu","THE NILGIRIS","Dry ginger","11198","422"
"Tamil Nadu","THE NILGIRIS","Groundnut","3","6"
"Tamil Nadu","THE NILGIRIS","Korra","23","37"
"Tamil Nadu","THE NILGIRIS","Rice","6334","1830"
"Tamil Nadu","THE NILGIRIS","Sunflower","16","16"
"Tamil Nadu","THE NILGIRIS","Banana","3268","106"
"Tamil Nadu","THE NILGIRIS","Black pepper","36","185"
"Tamil Nadu","THE NILGIRIS","Cardamom","7","77"
"Tamil Nadu","THE NILGIRIS","Cashewnut","14","48"
"Tamil Nadu","THE NILGIRIS","Coriander","7","28"
"Tamil Nadu","THE NILGIRIS","Dry chillies","30","53"
"Tamil Nadu","THE NILGIRIS","Garlic","1241","226"
"Tamil Nadu","THE NILGIRIS","Guar seed","2501","240"
"Tamil Nadu","THE NILGIRIS","Potato","47729","2415"
"Tamil Nadu","THE NILGIRIS","Sugarcane","25723","240"
"Tamil Nadu","THE NILGIRIS","Sweet potato","170","14"
"Tamil Nadu","THE NILGIRIS","Tapioca","88075","2482"
"Tamil Nadu","THE NILGIRIS","Turmeric","141","25"
"Tamil Nadu","THE NILGIRIS","Bajra","2","4"
"Tamil Nadu","THE NILGIRIS","Cotton(lint)","5","5"
"Tamil Nadu","THE NILGIRIS","Dry ginger","688","26"
"Tamil Nadu","THE NILGIRIS","Groundnut","34","26"
"Tamil Nadu","THE NILGIRIS","Maize","21","13"
"Tamil Nadu","THE NILGIRIS","Other Cereals & Millets","41","57"
"Tamil Nadu","THE NILGIRIS","Ragi","68","59"
"Tamil Nadu","THE NILGIRIS","Rice","5552","2100"
"Tamil Nadu","THE NILGIRIS","Sesamum","2","11"
"Tamil Nadu","THE NILGIRIS","Sunflower","11","11"
"Tamil Nadu","THE NILGIRIS","Wheat","44","91"
"Tamil Nadu","THE NILGIRIS","Banana","4532","147"
"Tamil Nadu","THE NILGIRIS","Black pepper","123","637"
"Tamil Nadu","THE NILGIRIS","Cardamom","6","65"
"Tamil Nadu","THE NILGIRIS","Cashewnut",,"4"
"Tamil Nadu","THE NILGIRIS","Dry chillies","8","13"
"Tamil Nadu","THE NILGIRIS","Garlic","961","175"
"Tamil Nadu","THE NILGIRIS","Potato","26501","1293"
"Tamil Nadu","THE NILGIRIS","Sugarcane","1500","14"
"Tamil Nadu","THE NILGIRIS","Sweet potato","24","2"
"Tamil Nadu","THE NILGIRIS","Tapioca","3229","91"
"Tamil Nadu","THE NILGIRIS","Tobacco","118","76"
"Tamil Nadu","THE NILGIRIS","Turmeric","169","31"
"Tamil Nadu","THE NILGIRIS","Groundnut","10","8"
"Tamil Nadu","THE NILGIRIS","Jowar","1","1"
"Tamil Nadu","THE NILGIRIS","Ragi","60","39"
"Tamil Nadu","THE NILGIRIS","Rice","8440","2154"
"Tamil Nadu","THE NILGIRIS","Sugarcane","700","7"
"Tamil Nadu","THE NILGIRIS","Groundnut","20","9"
"Tamil Nadu","THE NILGIRIS","Korra","16","17"
"Tamil Nadu","THE NILGIRIS","Ragi","35","31"
"Tamil Nadu","THE NILGIRIS","Rice","6229","1848"
"Tamil Nadu","THE NILGIRIS","Samai","13","18"
"Tamil Nadu","THE NILGIRIS","Sesamum","1","2"
"Tamil Nadu","THE NILGIRIS","Apple","0","1"
"Tamil Nadu","THE NILGIRIS","Arecanut",,"174"
"Tamil Nadu","THE NILGIRIS","Banana","7447","519"
"Tamil Nadu","THE NILGIRIS","Beans & Mutter(Vegetable)","0","498"
"Tamil Nadu","THE NILGIRIS","Beet Root","0","185"
"Tamil Nadu","THE NILGIRIS","Bitter Gourd","0","36"
"Tamil Nadu","THE NILGIRIS","Brinjal","8","1"
"Tamil Nadu","THE NILGIRIS","Cabbage","59879","905"
"Tamil Nadu","THE NILGIRIS","Carrot","0","1541"
"Tamil Nadu","THE NILGIRIS","Cauliflower","0","12"
"Tamil Nadu","THE NILGIRIS","Citrus Fruit","9","8"
"Tamil Nadu","THE NILGIRIS","Cucumber","0","3"
"Tamil Nadu","THE NILGIRIS","Dry chillies","44","75"
"Tamil Nadu","THE NILGIRIS","Dry ginger","5960","372"
"Tamil Nadu","THE NILGIRIS","Garlic","448","81"
"Tamil Nadu","THE NILGIRIS","Jack Fruit","906","80"
"Tamil Nadu","THE NILGIRIS","Lab-Lab","0","1"
"Tamil Nadu","THE NILGIRIS","Mango","169","28"
"Tamil Nadu","THE NILGIRIS","Orange","116","75"
"Tamil Nadu","THE NILGIRIS","Other Fresh Fruits","0","4"
"Tamil Nadu","THE NILGIRIS","Other Vegetables","0","104"
"Tamil Nadu","THE NILGIRIS","Papaya","0","1"
"Tamil Nadu","THE NILGIRIS","Peach","0","2"
"Tamil Nadu","THE NILGIRIS","Pear","0","20"
"Tamil Nadu","THE NILGIRIS","Pineapple","62","2"
"Tamil Nadu","THE NILGIRIS","Plums","0","4"
"Tamil Nadu","THE NILGIRIS","Pome Fruit","162","31"
"Tamil Nadu","THE NILGIRIS","Potato","28325","1457"
"Tamil Nadu","THE NILGIRIS","Pump Kin","0","4"
"Tamil Nadu","THE NILGIRIS","Redish","0","116"
"Tamil Nadu","THE NILGIRIS","Snak Guard","0","4"
"Tamil Nadu","THE NILGIRIS","Sugarcane","1290","14"
"Tamil Nadu","THE NILGIRIS","Sweet potato","41","3"
"Tamil Nadu","THE NILGIRIS","Tapioca","3222","102"
"Tamil Nadu","THE NILGIRIS","Tomato","62","5"
"Tamil Nadu","THE NILGIRIS","Turmeric","26","7"
"Tamil Nadu","THE NILGIRIS","Turnip","0","61"
"Tamil Nadu","THE NILGIRIS","Yam","0","20"
"Tamil Nadu","THE NILGIRIS","Bajra","2","2"
"Tamil Nadu","THE NILGIRIS","Dry ginger","5160","364"
"Tamil Nadu","THE NILGIRIS","Groundnut","4","3"
"Tamil Nadu","THE NILGIRIS","Jowar","1","1"
"Tamil Nadu","THE NILGIRIS","Korra","6","6"
"Tamil Nadu","THE NILGIRIS","Other Kharif pulses","1","1"
"Tamil Nadu","THE NILGIRIS","Ragi","1","1"
"Tamil Nadu","THE NILGIRIS","Rice","5414","1635"
"Tamil Nadu","THE NILGIRIS","Sesamum","2","7"
"Tamil Nadu","THE NILGIRIS","Small millets","260","12"
"Tamil Nadu","THE NILGIRIS","Apple","0","1"
"Tamil Nadu","THE NILGIRIS","Arecanut",,"198"
"Tamil Nadu","THE NILGIRIS","Banana","11108","314"
"Tamil Nadu","THE NILGIRIS","Beans & Mutter(Vegetable)","0","424"
"Tamil Nadu","THE NILGIRIS","Beet Root","0","53"
"Tamil Nadu","THE NILGIRIS","Bitter Gourd","0","14"
"Tamil Nadu","THE NILGIRIS","Black pepper","470","2434"
"Tamil Nadu","THE NILGIRIS","Cabbage","54442","810"
"Tamil Nadu","THE NILGIRIS","Cardamom","94","1014"
"Tamil Nadu","THE NILGIRIS","Carrot","0","1240"
"Tamil Nadu","THE NILGIRIS","Cauliflower","0","52"
"Tamil Nadu","THE NILGIRIS","Citrus Fruit","13","12"
"Tamil Nadu","THE NILGIRIS","Coconut ","0","52"
"Tamil Nadu","THE NILGIRIS","Coriander","3","10"
"Tamil Nadu","THE NILGIRIS","Drum Stick","0","4"
"Tamil Nadu","THE NILGIRIS","Dry chillies","6","11"
"Tamil Nadu","THE NILGIRIS","Garlic","775","140"
"Tamil Nadu","THE NILGIRIS","Jack Fruit","783","81"
"Tamil Nadu","THE NILGIRIS","Lab-Lab","0","1"
"Tamil Nadu","THE NILGIRIS","Mango","75","18"
"Tamil Nadu","THE NILGIRIS","Orange","142","72"
"Tamil Nadu","THE NILGIRIS","Other Fresh Fruits","0","10"
"Tamil Nadu","THE NILGIRIS","Other Vegetables","0","182"
"Tamil Nadu","THE NILGIRIS","Papaya","0","1"
"Tamil Nadu","THE NILGIRIS","Peach","0","2"
"Tamil Nadu","THE NILGIRIS","Pear","0","19"
"Tamil Nadu","THE NILGIRIS","Plums","0","4"
"Tamil Nadu","THE NILGIRIS","Pome Fruit","218","31"
"Tamil Nadu","THE NILGIRIS","Potato","33055","1720"
"Tamil Nadu","THE NILGIRIS","Redish","0","81"
"Tamil Nadu","THE NILGIRIS","Sweet potato","145","10"
"Tamil Nadu","THE NILGIRIS","Tapioca","2358","70"
"Tamil Nadu","THE NILGIRIS","Turmeric","4","1"
"Tamil Nadu","THE NILGIRIS","Yam","0","13"
"Tamil Nadu","THE NILGIRIS","Dry ginger","10844","562"
"Tamil Nadu","THE NILGIRIS","Other Kharif pulses",,"1"
"Tamil Nadu","THE NILGIRIS","Rice","4763","1443"
"Tamil Nadu","THE NILGIRIS","Sesamum","2","5"
"Tamil Nadu","THE NILGIRIS","Small millets","5","4"
"Tamil Nadu","THE NILGIRIS","Arecanut","229","207"
"Tamil Nadu","THE NILGIRIS","Banana","23150","545"
"Tamil Nadu","THE NILGIRIS","Cardamom","96","1034"
"Tamil Nadu","THE NILGIRIS","Coconut ","100","60"
"Tamil Nadu","THE NILGIRIS","Coriander","2","5"
"Tamil Nadu","THE NILGIRIS","Dry chillies","7","11"
"Tamil Nadu","THE NILGIRIS","Garlic","576","104"
"Tamil Nadu","THE NILGIRIS","Onion","10","1"
"Tamil Nadu","THE NILGIRIS","Potato","38288","2010"
"Tamil Nadu","THE NILGIRIS","Sugarcane","1211","11"
"Tamil Nadu","THE NILGIRIS","Sweet potato","92","6"
"Tamil Nadu","THE NILGIRIS","Tapioca","2806","68"
"Tamil Nadu","THE NILGIRIS","Turmeric","33","6"
"Tamil Nadu","THE NILGIRIS","Dry ginger","12136","629"
"Tamil Nadu","THE NILGIRIS","Rice","4716","1430"
"Tamil Nadu","THE NILGIRIS","Small millets","3","2"
"Tamil Nadu","THE NILGIRIS","Arecanut","136","212"
"Tamil Nadu","THE NILGIRIS","Banana","30052","612"
"Tamil Nadu","THE NILGIRIS","Black pepper","491","2543"
"Tamil Nadu","THE NILGIRIS","Cardamom","98","1054"
"Tamil Nadu","THE NILGIRIS","Coconut ",,"60"
"Tamil Nadu","THE NILGIRIS","Dry chillies","6","10"
"Tamil Nadu","THE NILGIRIS","Garlic","433","78"
"Tamil Nadu","THE NILGIRIS","Potato","43949","1950"
"Tamil Nadu","THE NILGIRIS","Sugarcane","1152","11"
"Tamil Nadu","THE NILGIRIS","Sweet potato","21","1"
"Tamil Nadu","THE NILGIRIS","Tapioca","2216","58"
"Tamil Nadu","THE NILGIRIS","Turmeric","11","2"
"Tamil Nadu","THE NILGIRIS","Rice","3995","1249"
"Tamil Nadu","THE NILGIRIS","Small millets","2","2"
"Tamil Nadu","THE NILGIRIS","Arecanut","879","431"
"Tamil Nadu","THE NILGIRIS","Banana","42921","801"
"Tamil Nadu","THE NILGIRIS","Black pepper","488","2526"
"Tamil Nadu","THE NILGIRIS","Cardamom","57","616"
"Tamil Nadu","THE NILGIRIS","Coconut ","1","74"
"Tamil Nadu","THE NILGIRIS","Dry chillies","8","12"
"Tamil Nadu","THE NILGIRIS","Dry ginger","11350","609"
"Tamil Nadu","THE NILGIRIS","Garlic","488","88"
"Tamil Nadu","THE NILGIRIS","Potato","39498","1957"
"Tamil Nadu","THE NILGIRIS","Ragi","14","10"
"Tamil Nadu","THE NILGIRIS","Sugarcane","1228","10"
"Tamil Nadu","THE NILGIRIS","Sweet potato","17","1"
"Tamil Nadu","THE NILGIRIS","Tapioca","2906","72"
"Tamil Nadu","THE NILGIRIS","Turmeric","52","9"
"Tamil Nadu","THE NILGIRIS","Rice","4287","1110"
"Tamil Nadu","THE NILGIRIS","Small millets","2","2"
"Tamil Nadu","THE NILGIRIS","Arecanut","596","272"
"Tamil Nadu","THE NILGIRIS","Banana","36044","755"
"Tamil Nadu","THE NILGIRIS","Black pepper","368","1908"
"Tamil Nadu","THE NILGIRIS","Cardamom","63","673"
"Tamil Nadu","THE NILGIRIS","Coconut ","1","79"
"Tamil Nadu","THE NILGIRIS","Cotton(lint)","8","5"
"Tamil Nadu","THE NILGIRIS","Dry chillies","11","22"
"Tamil Nadu","THE NILGIRIS","Dry ginger","11194","588"
"Tamil Nadu","THE NILGIRIS","Garlic","688","124"
"Tamil Nadu","THE NILGIRIS","Potato","36982","1540"
"Tamil Nadu","THE NILGIRIS","Ragi","2","1"
"Tamil Nadu","THE NILGIRIS","Small millets","2","2"
"Tamil Nadu","THE NILGIRIS","Sugarcane","1075","10"
"Tamil Nadu","THE NILGIRIS","Tapioca","2745","65"
"Tamil Nadu","THE NILGIRIS","Turmeric","43","8"
"Tamil Nadu","THE NILGIRIS","Rice","3046","775"
"Tamil Nadu","THE NILGIRIS","Arecanut","57","291"
"Tamil Nadu","THE NILGIRIS","Banana","40763","917"
"Tamil Nadu","THE NILGIRIS","Black pepper","370","1919"
"Tamil Nadu","THE NILGIRIS","Cardamom","67","717"
"Tamil Nadu","THE NILGIRIS","Coconut ","1000","80"
"Tamil Nadu","THE NILGIRIS","Cotton(lint)","7","6"
"Tamil Nadu","THE NILGIRIS","Dry chillies","6","11"
"Tamil Nadu","THE NILGIRIS","Dry ginger","14280","714"
"Tamil Nadu","THE NILGIRIS","Garlic","566","102"
"Tamil Nadu","THE NILGIRIS","Onion","132","14"
"Tamil Nadu","THE NILGIRIS","Potato","39641","1292"
"Tamil Nadu","THE NILGIRIS","Ragi","2","1"
"Tamil Nadu","THE NILGIRIS","Sugarcane","531","5"
"Tamil Nadu","THE NILGIRIS","Tapioca","2589","71"
"Tamil Nadu","THE NILGIRIS","Turmeric","52","9"
"Tamil Nadu","THE NILGIRIS","Rice","1783","509"
"Tamil Nadu","THE NILGIRIS","Arecanut","71","332"
"Tamil Nadu","THE NILGIRIS","Banana","45748","1064"
"Tamil Nadu","THE NILGIRIS","Black pepper","244","1358"
"Tamil Nadu","THE NILGIRIS","Cardamom","23","251"
"Tamil Nadu","THE NILGIRIS","Coconut ","100","79"
"Tamil Nadu","THE NILGIRIS","Cotton(lint)","10","5"
"Tamil Nadu","THE NILGIRIS","Dry chillies","12","23"
"Tamil Nadu","THE NILGIRIS","Dry ginger","13289","828"
"Tamil Nadu","THE NILGIRIS","Garlic","361","65"
"Tamil Nadu","THE NILGIRIS","Groundnut","7","5"
"Tamil Nadu","THE NILGIRIS","Moong(Green Gram)","4","12"
"Tamil Nadu","THE NILGIRIS","Onion","10","1"
"Tamil Nadu","THE NILGIRIS","Potato","29065","1161"
"Tamil Nadu","THE NILGIRIS","Ragi","7","4"
"Tamil Nadu","THE NILGIRIS","Sweet potato","29","2"
"Tamil Nadu","THE NILGIRIS","Tapioca","2861","83"
"Tamil Nadu","THE NILGIRIS","Turmeric","35","7"
"Tamil Nadu","THE NILGIRIS","Cotton(lint)","9","5"
"Tamil Nadu","THE NILGIRIS","Groundnut","6","3"
"Tamil Nadu","THE NILGIRIS","Moong(Green Gram)","2","3"
"Tamil Nadu","THE NILGIRIS","Rice","1400","392"
"Tamil Nadu","THE NILGIRIS","Cotton(lint)","14","5"
"Tamil Nadu","THE NILGIRIS","Rice","1646","399"
"Tamil Nadu","THE NILGIRIS","Wheat",,"4"
"Tamil Nadu","THE NILGIRIS","Arecanut","307","326"
"Tamil Nadu","THE NILGIRIS","Banana","38582","883"
"Tamil Nadu","THE NILGIRIS","Black pepper","162","960"
"Tamil Nadu","THE NILGIRIS","Cardamom","96","1036"
"Tamil Nadu","THE NILGIRIS","Coconut ","100000","66"
"Tamil Nadu","THE NILGIRIS","Dry chillies","2","4"
"Tamil Nadu","THE NILGIRIS","Dry ginger","4494","407"
"Tamil Nadu","THE NILGIRIS","Garlic","1027","185"
"Tamil Nadu","THE NILGIRIS","Potato","45440","1786"
"Tamil Nadu","THE NILGIRIS","Tapioca","2075","55"
"Tamil Nadu","THE NILGIRIS","Turmeric","55","10"
"Tamil Nadu","THE NILGIRIS","Cotton(lint)","10","5"
"Tamil Nadu","THE NILGIRIS","Ragi","2","1"
"Tamil Nadu","THE NILGIRIS","Rice","1148","289"
"Tamil Nadu","THE NILGIRIS","Sugarcane","391","4"
"Tamil Nadu","THE NILGIRIS","Cotton(lint)","17","6"
"Tamil Nadu","THE NILGIRIS","Groundnut","9","4"
"Tamil Nadu","THE NILGIRIS","Jowar","7","6"
"Tamil Nadu","THE NILGIRIS","Moong(Green Gram)","1","1"
"Tamil Nadu","THE NILGIRIS","Potato","29042","1098"
"Tamil Nadu","THE NILGIRIS","Rice","1420","328"
